date,SP500.SPI,SPGSGCTR.SPI
1995/1/20,464.78,
1995/1/27,470.39,
1995/2/3,478.65,
1995/2/10,481.46,
1995/2/17,481.97,
1995/2/24,488.26,
1995/3/3,485.42,
1995/3/10,489.57,
1995/3/17,495.52,
1995/3/24,500.97,
1995/3/31,500.71,
1995/4/7,506.42,
1995/4/13,509.23,
1995/4/21,508.49,
1995/4/28,514.71,
1995/5/5,520.12,
1995/5/12,525.55,
1995/5/19,519.19,
1995/5/26,523.65,
1995/6/2,532.51,
1995/6/9,527.94,
1995/6/16,539.83,
1995/6/23,549.71,
1995/6/30,544.75,
1995/7/7,556.37,
1995/7/14,559.89,
1995/7/21,553.62,
1995/7/28,562.93,
1995/8/4,558.94,
1995/8/11,555.11,
1995/8/18,559.21,
1995/8/25,560.1,
1995/9/1,563.84,
1995/9/8,572.68,
1995/9/15,583.35,
1995/9/22,581.73,
1995/9/29,584.41,
1995/10/6,582.49,
1995/10/13,584.5,
1995/10/20,587.46,
1995/10/27,579.7,
1995/11/3,590.57,
1995/11/10,592.72,
1995/11/17,600.07,
1995/11/24,599.97,
1995/12/1,606.98,
1995/12/8,617.48,
1995/12/15,616.34,
1995/12/22,611.96,
1995/12/29,615.93,
1996/1/5,616.71,
1996/1/12,601.81,
1996/1/19,611.83,
1996/1/26,621.62,
1996/2/2,635.85,
1996/2/9,656.37,
1996/2/16,647.98,
1996/2/23,659.08,
1996/3/1,644.37,
1996/3/8,633.5,
1996/3/15,641.43,
1996/3/22,650.62,
1996/3/29,645.5,
1996/4/4,655.86,
1996/4/12,636.71,
1996/4/19,645.07,
1996/4/26,653.46,
1996/5/3,641.63,
1996/5/10,652.09,
1996/5/17,668.91,
1996/5/24,678.51,
1996/5/31,669.12,
1996/6/7,673.31,
1996/6/14,665.85,
1996/6/21,666.84,
1996/6/28,670.63,
1996/7/5,657.44,
1996/7/12,646.19,
1996/7/19,638.73,
1996/7/26,635.9,
1996/8/2,662.49,
1996/8/9,662.1,
1996/8/16,665.21,
1996/8/23,667.03,
1996/8/30,651.99,
1996/9/6,655.68,
1996/9/13,680.54,
1996/9/20,687.02,
1996/9/27,686.19,
1996/10/4,701.46,
1996/10/11,700.66,
1996/10/18,710.82,
1996/10/25,700.92,
1996/11/1,703.77,
1996/11/8,730.82,
1996/11/15,737.62,
1996/11/22,748.73,
1996/11/29,757.02,
1996/12/6,739.6,
1996/12/13,728.64,
1996/12/20,748.87,
1996/12/27,756.79,
1997/1/3,748.03,
1997/1/10,759.5,
1997/1/17,776.17,
1997/1/24,770.52,
1997/1/31,786.16,
1997/2/7,789.56,
1997/2/14,808.48,
1997/2/21,801.77,
1997/2/28,790.82,
1997/3/7,804.97,
1997/3/14,793.17,
1997/3/21,784.1,
1997/3/27,773.88,
1997/4/4,757.9,
1997/4/11,737.65,
1997/4/18,766.34,
1997/4/25,765.37,
1997/5/2,812.97,
1997/5/9,824.78,
1997/5/16,829.75,
1997/5/23,847.03,
1997/5/30,848.28,
1997/6/6,858.01,
1997/6/13,893.27,
1997/6/20,898.7,
1997/6/27,887.3,
1997/7/3,916.92,
1997/7/11,916.68,
1997/7/18,915.3,
1997/7/25,938.79,
1997/8/1,947.14,
1997/8/8,933.54,
1997/8/15,900.81,
1997/8/22,923.54,
1997/8/29,899.47,
1997/9/5,929.05,
1997/9/12,923.91,
1997/9/19,950.51,
1997/9/26,945.22,
1997/10/3,965.03,
1997/10/10,966.98,
1997/10/17,944.16,
1997/10/24,941.64,
1997/10/31,914.62,
1997/11/7,927.51,
1997/11/14,928.35,
1997/11/21,963.09,
1997/11/28,955.4,
1997/12/5,983.79,
1997/12/12,953.39,
1997/12/19,946.78,
1997/12/26,936.46,
1998/1/2,975.04,
1998/1/9,927.69,
1998/1/16,961.51,
1998/1/23,957.59,
1998/1/30,980.28,
1998/2/6,1012.46,
1998/2/13,1020.09,
1998/2/20,1034.21,
1998/2/27,1049.34,
1998/3/6,1055.69,
1998/3/13,1068.61,
1998/3/20,1099.16,
1998/3/27,1095.44,
1998/4/3,1122.7,
1998/4/9,1110.67,
1998/4/17,1122.72,
1998/4/24,1107.9,
1998/5/1,1121,
1998/5/8,1108.14,
1998/5/15,1108.73,
1998/5/22,1110.47,
1998/5/29,1090.82,
1998/6/5,1113.86,
1998/6/12,1098.84,
1998/6/19,1100.65,
1998/6/26,1133.2,
1998/7/2,1146.42,
1998/7/10,1164.33,
1998/7/17,1186.75,
1998/7/24,1140.8,
1998/7/31,1120.67,
1998/8/7,1089.45,
1998/8/14,1062.75,
1998/8/21,1081.18,
1998/8/28,1027.14,
1998/9/4,973.89,
1998/9/11,1009.06,
1998/9/18,1020.09,
1998/9/25,1044.75,
1998/10/2,1002.6,
1998/10/9,984.39,
1998/10/16,1056.42,
1998/10/23,1070.67,
1998/10/30,1098.67,
1998/11/6,1141.01,
1998/11/13,1125.72,
1998/11/20,1163.55,
1998/11/27,1192.29,
1998/12/4,1176.74,
1998/12/11,1166.46,
1998/12/18,1188.03,
1998/12/24,1226.27,
1998/12/31,1229.23,
1999/1/8,1275.09,
1999/1/15,1243.26,
1999/1/22,1225.19,
1999/1/29,1279.64,
1999/2/5,1239.4,
1999/2/12,1230.13,
1999/2/19,1239.19,
1999/2/26,1238.33,
1999/3/5,1275.47,
1999/3/12,1294.59,
1999/3/19,1299.29,
1999/3/26,1282.8,
1999/4/1,1293.72,
1999/4/9,1348.35,
1999/4/16,1319,
1999/4/23,1356.85,
1999/4/30,1335.18,
1999/5/7,1345,
1999/5/14,1337.8,
1999/5/21,1330.29,
1999/5/28,1301.84,
1999/6/4,1327.75,
1999/6/11,1293.64,
1999/6/18,1342.84,
1999/6/25,1315.31,
1999/7/2,1391.22,
1999/7/9,1403.28,
1999/7/16,1418.78,
1999/7/23,1356.94,
1999/7/30,1328.72,
1999/8/6,1300.29,
1999/8/13,1327.68,
1999/8/20,1336.61,
1999/8/27,1348.27,
1999/9/3,1357.24,
1999/9/10,1351.66,
1999/9/17,1335.42,
1999/9/24,1277.36,
1999/10/1,1282.81,
1999/10/8,1336.02,
1999/10/15,1247.41,
1999/10/22,1301.65,
1999/10/29,1362.93,
1999/11/5,1370.23,
1999/11/12,1396.06,
1999/11/19,1422,
1999/11/26,1416.62,
1999/12/3,1433.3,
1999/12/10,1417.04,
1999/12/17,1421.05,
1999/12/23,1458.34,
1999/12/31,1469.25,
2000/1/7,1441.47,
2000/1/14,1465.15,
2000/1/21,1441.36,
2000/1/28,1360.16,
2000/2/4,1424.37,
2000/2/11,1387.12,
2000/2/18,1346.09,
2000/2/25,1333.36,
2000/3/3,1409.17,
2000/3/10,1395.07,
2000/3/17,1464.47,
2000/3/24,1527.46,
2000/3/31,1498.58,
2000/4/7,1516.35,
2000/4/14,1356.56,
2000/4/20,1434.54,
2000/4/28,1452.43,
2000/5/5,1432.63,
2000/5/12,1420.96,
2000/5/19,1406.95,
2000/5/26,1378.02,
2000/6/2,1477.26,
2000/6/9,1456.95,
2000/6/16,1464.46,
2000/6/23,1441.48,
2000/6/30,1454.6,
2000/7/7,1478.9,
2000/7/14,1509.98,
2000/7/21,1480.19,
2000/7/28,1419.89,
2000/8/4,1462.93,
2000/8/11,1471.84,
2000/8/18,1491.72,
2000/8/25,1506.45,
2000/9/1,1520.77,
2000/9/8,1494.5,
2000/9/15,1465.81,
2000/9/22,1448.72,
2000/9/29,1436.51,
2000/10/6,1408.99,
2000/10/13,1374.17,
2000/10/20,1396.93,
2000/10/27,1379.58,
2000/11/3,1426.69,
2000/11/10,1365.98,
2000/11/17,1367.72,
2000/11/24,1341.77,
2000/12/1,1315.23,
2000/12/8,1369.89,
2000/12/15,1312.15,
2000/12/22,1305.97,
2000/12/29,1320.28,
2001/1/5,1298.35,
2001/1/12,1318.32,
2001/1/19,1342.55,
2001/1/26,1354.95,
2001/2/2,1349.47,
2001/2/9,1314.76,
2001/2/16,1301.53,
2001/2/23,1245.86,
2001/3/2,1234.18,
2001/3/9,1233.42,
2001/3/16,1150.53,
2001/3/23,1139.83,
2001/3/30,1160.33,
2001/4/6,1128.43,
2001/4/12,1183.5,
2001/4/20,1242.98,
2001/4/27,1253.05,
2001/5/4,1266.61,
2001/5/11,1245.67,
2001/5/18,1291.96,
2001/5/25,1277.89,
2001/6/1,1260.67,
2001/6/8,1264.96,
2001/6/15,1214.36,
2001/6/22,1225.35,
2001/6/29,1224.42,
2001/7/6,1190.59,
2001/7/13,1215.68,
2001/7/20,1210.85,
2001/7/27,1205.82,
2001/8/3,1214.35,
2001/8/10,1190.16,
2001/8/17,1161.97,
2001/8/24,1184.93,
2001/8/31,1133.58,
2001/9/7,1085.78,
2001/9/10,1092.54,
2001/9/21,965.8,
2001/9/28,1040.94,
2001/10/5,1071.38,
2001/10/12,1091.65,
2001/10/19,1073.48,
2001/10/26,1104.61,
2001/11/2,1087.2,
2001/11/9,1120.31,
2001/11/16,1138.65,
2001/11/23,1150.34,
2001/11/30,1139.45,
2001/12/7,1158.31,
2001/12/14,1123.09,
2001/12/21,1144.89,
2001/12/28,1161.02,
2002/1/4,1172.51,
2002/1/11,1145.6,
2002/1/18,1127.58,
2002/1/25,1133.28,
2002/2/1,1122.2,
2002/2/8,1096.22,
2002/2/15,1104.18,
2002/2/22,1089.84,
2002/3/1,1131.78,
2002/3/8,1164.31,
2002/3/15,1166.16,
2002/3/22,1148.7,
2002/3/28,1147.39,
2002/4/5,1122.73,
2002/4/12,1111.01,
2002/4/19,1125.17,
2002/4/26,1076.32,
2002/5/3,1073.43,
2002/5/10,1054.99,
2002/5/17,1106.59,
2002/5/24,1083.82,
2002/5/31,1067.14,
2002/6/7,1027.53,
2002/6/14,1007.27,
2002/6/21,989.14,
2002/6/28,989.82,
2002/7/5,989.03,
2002/7/12,921.39,
2002/7/19,847.76,
2002/7/26,852.84,
2002/8/2,864.24,
2002/8/9,908.64,
2002/8/16,928.77,
2002/8/23,940.86,
2002/8/30,916.07,
2002/9/6,893.92,
2002/9/13,889.81,
2002/9/20,845.39,
2002/9/27,827.37,
2002/10/4,800.58,
2002/10/11,835.32,
2002/10/18,884.39,
2002/10/25,897.65,
2002/11/1,900.96,
2002/11/8,894.74,
2002/11/15,909.83,
2002/11/22,930.55,
2002/11/29,936.31,
2002/12/6,912.23,
2002/12/13,889.48,
2002/12/20,895.75,
2002/12/27,875.4,
2003/1/3,908.59,
2003/1/10,927.57,
2003/1/17,901.78,
2003/1/24,861.4,
2003/1/31,855.7,
2003/2/7,829.69,
2003/2/14,834.89,
2003/2/21,848.17,
2003/2/28,841.15,
2003/3/7,828.89,
2003/3/14,833.27,
2003/3/21,895.79,
2003/3/28,863.5,
2003/4/4,878.85,
2003/4/11,868.3,
2003/4/17,893.58,
2003/4/25,898.81,
2003/5/2,930.08,
2003/5/9,933.41,
2003/5/16,944.3,
2003/5/23,933.22,
2003/5/30,963.59,
2003/6/6,987.76,
2003/6/13,988.61,
2003/6/20,995.69,
2003/6/27,976.22,
2003/7/3,985.7,
2003/7/11,998.14,
2003/7/18,993.32,
2003/7/25,998.68,
2003/8/1,980.15,
2003/8/8,977.59,
2003/8/15,990.67,
2003/8/22,993.06,
2003/8/29,1008.01,
2003/9/5,1021.39,
2003/9/12,1018.63,
2003/9/19,1036.3,
2003/9/26,996.85,
2003/10/3,1029.85,
2003/10/10,1038.06,
2003/10/17,1039.32,
2003/10/24,1028.91,
2003/10/31,1050.71,
2003/11/7,1053.21,
2003/11/14,1050.35,
2003/11/21,1035.28,
2003/11/28,1058.2,
2003/12/5,1061.5,
2003/12/12,1074.14,
2003/12/19,1088.67,
2003/12/26,1095.89,
2004/1/2,1108.48,
2004/1/9,1121.86,
2004/1/16,1139.83,
2004/1/23,1141.55,
2004/1/30,1131.13,
2004/2/6,1142.76,
2004/2/13,1145.81,
2004/2/20,1144.11,
2004/2/27,1144.94,
2004/3/5,1156.86,
2004/3/12,1120.57,
2004/3/19,1109.78,
2004/3/26,1108.06,
2004/4/2,1141.81,
2004/4/8,1139.32,
2004/4/16,1134.61,
2004/4/23,1140.6,
2004/4/30,1107.3,
2004/5/7,1098.7,
2004/5/14,1095.7,
2004/5/21,1093.56,
2004/5/28,1120.68,
2004/6/4,1122.5,
2004/6/10,1136.47,
2004/6/18,1135.02,
2004/6/25,1134.43,
2004/7/2,1125.38,
2004/7/9,1112.81,
2004/7/16,1101.39,
2004/7/23,1086.2,
2004/7/30,1101.72,
2004/8/6,1063.97,
2004/8/13,1064.8,
2004/8/20,1098.35,
2004/8/27,1107.77,
2004/9/3,1113.63,
2004/9/10,1123.92,
2004/9/17,1128.55,
2004/9/24,1110.11,
2004/10/1,1131.5,
2004/10/8,1122.14,
2004/10/15,1108.2,
2004/10/22,1095.74,
2004/10/29,1130.2,
2004/11/5,1166.17,
2004/11/12,1184.17,
2004/11/19,1170.34,
2004/11/26,1182.65,
2004/12/3,1191.17,
2004/12/10,1188,
2004/12/17,1194.22,
2004/12/23,1210.13,
2004/12/31,1211.92,
2005/1/7,1186.19,
2005/1/14,1184.52,
2005/1/21,1167.87,
2005/1/28,1171.36,
2005/2/4,1203.03,
2005/2/11,1205.3,
2005/2/18,1201.59,
2005/2/25,1211.37,
2005/3/4,1222.12,
2005/3/11,1200.08,
2005/3/18,1189.65,
2005/3/24,1171.42,
2005/4/1,1172.92,
2005/4/8,1181.2,
2005/4/15,1142.62,
2005/4/22,1152.12,
2005/4/29,1156.85,
2005/5/6,1171.35,
2005/5/13,1154.05,
2005/5/20,1189.28,
2005/5/27,1198.78,
2005/6/3,1196.02,
2005/6/10,1198.11,
2005/6/17,1216.96,
2005/6/24,1191.57,
2005/7/1,1194.44,
2005/7/8,1211.86,
2005/7/15,1227.92,
2005/7/22,1233.68,
2005/7/29,1234.18,
2005/8/5,1226.42,
2005/8/12,1230.39,
2005/8/19,1219.71,
2005/8/26,1205.1,
2005/9/2,1218.02,
2005/9/9,1241.48,
2005/9/16,1237.91,
2005/9/23,1215.29,
2005/9/30,1228.81,
2005/10/7,1195.9,
2005/10/14,1186.57,
2005/10/21,1179.59,
2005/10/28,1198.41,
2005/11/4,1220.14,
2005/11/11,1234.72,
2005/11/18,1248.27,
2005/11/25,1268.25,
2005/12/2,1265.08,
2005/12/9,1259.37,
2005/12/16,1267.32,
2005/12/23,1268.66,
2005/12/30,1248.29,
2006/1/6,1285.45,
2006/1/13,1287.61,
2006/1/20,1261.49,
2006/1/27,1283.72,
2006/2/3,1264.03,
2006/2/10,1266.99,
2006/2/17,1287.24,
2006/2/24,1289.43,
2006/3/3,1287.23,
2006/3/10,1281.58,
2006/3/17,1307.25,
2006/3/24,1302.95,
2006/3/31,1294.83,
2006/4/7,1295.5,
2006/4/13,1289.12,
2006/4/21,1311.28,
2006/4/28,1310.61,
2006/5/5,1325.76,
2006/5/12,1291.24,
2006/5/19,1267.03,
2006/5/26,1280.16,
2006/6/2,1288.22,
2006/6/9,1252.3,
2006/6/16,1251.54,
2006/6/23,1244.5,
2006/6/30,1270.2,
2006/7/7,1265.48,
2006/7/14,1236.2,
2006/7/21,1240.29,
2006/7/28,1278.55,
2006/8/4,1279.36,
2006/8/11,1266.74,
2006/8/18,1302.3,
2006/8/25,1295.09,
2006/9/1,1311.01,
2006/9/8,1298.92,
2006/9/15,1319.87,
2006/9/22,1314.78,
2006/9/29,1335.85,
2006/10/6,1349.58,
2006/10/13,1365.62,
2006/10/20,1368.6,
2006/10/27,1377.34,
2006/11/3,1364.3,
2006/11/10,1380.9,
2006/11/17,1401.2,
2006/11/24,1400.95,
2006/12/1,1396.71,
2006/12/8,1409.84,
2006/12/15,1427.09,
2006/12/22,1410.76,
2006/12/29,1418.3,
2007/1/5,1409.71,
2007/1/12,1430.73,
2007/1/19,1430.5,
2007/1/26,1422.18,
2007/2/2,1448.39,
2007/2/9,1438.06,
2007/2/16,1455.54,
2007/2/23,1451.19,
2007/3/2,1387.17,
2007/3/9,1402.85,
2007/3/16,1386.95,
2007/3/23,1436.11,
2007/3/30,1420.86,
2007/4/5,1443.76,
2007/4/13,1452.85,
2007/4/20,1484.35,
2007/4/27,1494.07,
2007/5/4,1505.62,
2007/5/11,1505.85,
2007/5/18,1522.75,
2007/5/25,1515.73,
2007/6/1,1536.34,
2007/6/8,1507.67,
2007/6/15,1532.91,
2007/6/22,1502.56,
2007/6/29,1503.35,
2007/7/6,1530.44,
2007/7/13,1552.5,
2007/7/20,1534.1,
2007/7/27,1458.95,
2007/8/3,1433.06,
2007/8/10,1453.64,
2007/8/17,1445.94,
2007/8/24,1479.37,
2007/8/31,1473.99,
2007/9/7,1453.55,
2007/9/14,1484.25,
2007/9/21,1525.75,
2007/9/28,1526.75,
2007/10/5,1557.59,
2007/10/12,1561.8,
2007/10/19,1500.63,
2007/10/26,1535.2775,
2007/11/2,1509.6517,
2007/11/9,1453.6962,
2007/11/16,1458.7393,
2007/11/23,1440.7007,
2007/11/30,1481.1432,
2007/12/7,1504.6596,
2007/12/14,1467.952,
2007/12/21,1484.4626,
2007/12/28,1478.4877,
2008/1/4,1411.6297,
2008/1/11,1401.0162,
2008/1/18,1325.1893,
2008/1/25,1330.6052,
2008/2/1,1395.4152,
2008/2/8,1331.2939,
2008/2/15,1349.9947,
2008/2/22,1353.1121,
2008/2/29,1330.633,
2008/3/7,1293.3721,
2008/3/14,1288.1398,
2008/3/20,1329.5085,
2008/3/28,1315.2162,
2008/4/4,1370.4001,
2008/4/11,1332.8271,
2008/4/18,1390.3315,520.105
2008/4/23,,516.6654
2008/4/25,1397.8435,
2008/5/2,1413.8974,
2008/5/9,1388.281,
2008/5/16,1425.3465,
2008/5/23,1375.9319,527.1271
2008/5/30,1400.3767,505.1638
2008/6/6,1360.6783,509.5962
2008/6/13,1360.0291,495.0929
2008/6/20,1317.9259,512.6401
2008/6/27,1278.3754,528.4957
2008/7/3,1262.8972,529.9671
2008/7/11,1239.4896,545.5979
2008/7/18,1260.6823,544.2788
2008/7/25,1257.764,526.7896
2008/8/1,1260.3138,516.0449
2008/8/8,1296.3222,486.5668
2008/8/15,1298.1996,445.8218
2008/8/22,1292.1959,469.2919
2008/8/29,1282.828,470.4112
2008/9/5,1242.3143,452.3131
2008/9/12,1251.7009,430.8768
2008/9/19,1255.0751,487.4738
2008/9/26,1213.0128,501.014
2008/10/3,1099.2337,469.9452
2008/10/10,899.2163,484.5657
2008/10/17,940.552,444.3868
2008/10/24,876.7696,412.0798
2008/10/31,968.7538,405.3353
2008/11/7,930.9929,414.4206
2008/11/14,873.2912,419.0647
2008/11/21,800.0325,446.1672
2008/11/28,896.2371,461.1579
2008/12/5,876.0672,423.5523
2008/12/12,879.7329,462.0131
2008/12/19,887.8813,471.5321
2008/12/26,872.7975,490.5689
2009/1/2,931.8008,495.247
2009/1/9,890.35,481.4723
2009/1/16,850.1205,473.1086
2009/1/23,831.9517,504.6579
2009/1/30,825.8817,521.9311
2009/2/6,868.6033,514.0262
2009/2/13,826.8435,529.7436
2009/2/20,770.0473,563.5143
2009/2/27,735.0922,529.9787
2009/3/6,683.3841,530.1209
2009/3/13,756.5532,523.1131
2009/3/20,768.5441,537.7819
2009/3/27,815.9385,519.1783
2009/4/3,842.5004,503.4882
2009/4/9,856.5597,495.6489
2009/4/17,869.5955,487.028
2009/4/24,866.2293,512.9688
2009/5/1,877.523,498.4475
2009/5/8,929.2311,513.4371
2009/5/15,882.8753,522.5897
2009/5/22,887.0015,537.9548
2009/5/29,919.1399,549.0635
2009/6/5,940.0882,539.1668
2009/6/12,946.2071,526.9181
2009/6/19,921.2266,524.4152
2009/6/26,918.9045,527.1224
2009/7/2,896.4231,521.5376
2009/7/10,879.1283,511.2187
2009/7/17,940.3763,525.1618
2009/7/24,979.2627,533.8936
2009/7/31,987.4752,533.8574
2009/8/7,1010.4751,535.9432
2009/8/14,1004.0941,529.9296
2009/8/21,1026.1298,533.3001
2009/8/28,1028.9317,535.608
2009/9/4,1016.4036,556.7965
2009/9/11,1042.7322,562.2312
2009/9/18,1068.2953,564.425
2009/9/25,1044.3824,553.9902
2009/10/2,1025.2105,561.0973
2009/10/9,1071.4892,585.8579
2009/10/16,1087.6823,587.4864
2009/10/23,1079.6024,590.2327
2009/10/30,1036.1945,581.3019
2009/11/6,1069.3006,612.2075
2009/11/13,1093.4807,623.951
2009/11/20,1091.3769,640.7563
2009/11/27,1091.4912,655.9976
2009/12/4,1105.9755,652.6559
2009/12/11,1106.4114,624.9825
2009/12/18,1102.4656,620.3001
2009/12/24,1126.476,616.5666
2009/12/31,1115.1027,611.7776
2010/1/8,1144.9831,635.6213
2010/1/15,1136.0289,630.9019
2010/1/22,1091.7555,608.053
2010/1/29,1073.8694,604.1576
2010/2/5,1066.1868,586.8858
2010/2/12,1075.5133,607.6351
2010/2/19,1109.173,625.5425
2010/2/26,1104.4934,623.7708
2010/3/5,1138.6981,632.8718
2010/3/12,1149.9919,614.2239
2010/3/19,1159.8974,617.4728
2010/3/26,1166.5886,615.5985
2010/4/1,1178.1026,627.142
2010/4/9,1194.3677,647.1024
2010/4/16,1192.1288,633.1992
2010/4/23,1217.2756,642.5746
2010/4/30,1186.6894,657.6317
2010/5/7,1110.8847,674.1948
2010/5/14,1135.6823,683.9133
2010/5/21,1087.6933,655.1776
2010/5/28,1089.4058,675.8349
2010/6/4,1064.875,677.3582
2010/6/11,1091.5996,684.3305
2010/6/18,1117.5106,699.9744
2010/6/25,1076.7646,698.8188
2010/7/2,1022.583,671.8569
2010/7/9,1077.9577,673.0415
2010/7/16,1064.8774,661.0691
2010/7/23,1102.6582,660.8116
2010/7/30,1101.5974,656.5609
2010/8/6,1121.6419,668.4486
2010/8/13,1079.2464,674.7354
2010/8/20,1071.6922,681.5217
2010/8/27,1064.5906,686.5894
2010/9/3,1104.5066,693.9308
2010/9/10,1109.5521,691.3983
2010/9/17,1125.5925,708.6121
2010/9/24,1148.6706,720.0598
2010/10/1,1146.2369,731.0098
2010/10/8,1165.1462,746.2849
2010/10/15,1176.1885,761.1152
2010/10/22,1183.0768,735.1163
2010/10/29,1183.2577,753.1654
2010/11/5,1225.8479,775.4311
2010/11/12,1199.2083,757.6069
2010/11/19,1199.7301,750.2589
2010/11/26,1189.4038,755.7631
2010/12/3,1224.7077,778.9981
2010/12/10,1240.3977,767.2222
2010/12/17,1243.9073,764.0856
2010/12/23,1256.7716,764.8231
2010/12/31,1257.636,787.5094
2011/1/7,1271.5024,758.4465
2011/1/14,1293.245,753.763
2011/1/21,1283.3467,742.885
2011/1/28,1276.3435,742.4093
2011/2/4,1310.8702,746.4707
2011/2/11,1329.1456,752.8009
2011/2/18,1343.0135,768.4265
2011/2/25,1319.8827,779.8999
2011/3/4,1321.1529,790.6004
2011/3/11,1304.2813,786.7809
2011/3/18,1279.205,783.6449
2011/3/25,1313.8021,789.2428
2011/4/1,1332.4131,789.9766
2011/4/8,1328.1668,814.977
2011/4/15,1319.6779,821.5641
2011/4/21,1337.3849,831.4128
2011/4/29,1363.6122,860.5059
2011/5/6,1340.2029,824.6882
2011/5/13,1337.775,825.7602
2011/5/20,1333.2692,834.1615
2011/5/27,1331.1038,849.25
2011/6/3,1300.1626,852.0769
2011/6/10,1270.9793,844.7932
2011/6/17,1271.5032,850.2703
2011/6/24,1268.4452,829.1735
2011/7/1,1339.6687,819.0683
2011/7/8,1343.804,851.6672
2011/7/15,1316.1442,878.3705
2011/7/22,1345.0158,884.8299
2011/7/29,1292.2828,900.0103
2011/8/5,1199.3752,911.3925
2011/8/12,1178.8116,961.5059
2011/8/19,1123.5264,1021.987
2011/8/26,1176.8004,991.699
2011/9/2,1173.9659,1035.623
2011/9/9,1154.2335,1026.026
2011/9/16,1216.0141,1001.311
2011/9/23,1136.4294,904.8069
2011/9/30,1131.4204,895.1536
2011/10/7,1155.4641,902.6061
2011/10/14,1224.577,928.6534
2011/10/21,1238.2499,902.7788
2011/10/28,1285.0864,964.0867
2011/11/4,1253.2271,969.0003
2011/11/11,1263.8546,986.6795
2011/11/18,1215.6532,952.1312
2011/11/25,1158.6669,930.4228
2011/12/2,1244.278,965.0321
2011/12/9,1255.192,946.0242
2011/12/16,1219.6572,880.5071
2011/12/23,1265.3326,884.9718
2011/12/30,1257.6048,863.3733
2012/1/6,1277.8074,890.929
2012/1/13,1289.0924,898.6029
2012/1/20,1315.3837,916.8684
2012/1/27,1316.3277,954.6099
2012/2/3,1344.9021,957.3138
2012/2/10,1342.6406,949.0749
2012/2/17,1361.2274,949.4213
2012/2/24,1365.743,977.2186
2012/3/2,1369.6279,940.6
2012/3/9,1370.8657,941.5453
2012/3/16,1404.1725,910.7321
2012/3/23,1397.1076,914.484
2012/3/30,1408.4679,918.3449
2012/4/5,1398.0841,895.3969
2012/4/13,1370.2613,911.9467
2012/4/20,1378.533,902.4033
2012/4/27,1403.3581,914.5022
2012/5/4,1369.0982,903.7511
2012/5/11,1353.3916,870.1632
2012/5/18,1295.22,874.5125
2012/5/25,1317.8212,861.9106
2012/6/1,1278.0446,889.8474
2012/6/8,1325.6555,873.0195
2012/6/15,1342.8353,893.1665
2012/6/22,1335.0204,859.6078
2012/6/29,1362.1587,880.087
2012/7/6,1354.6761,866.2235
2012/7/13,1356.7841,873.4511
2012/7/20,1362.6597,868.325
2012/7/27,1385.97,887.6509
2012/8/3,1390.9893,880.3386
2012/8/10,1405.8678,887.7415
2012/8/17,1418.1627,885.8997
2012/8/24,1411.1267,915.1861
2012/8/31,1406.5757,923.2468
2012/9/7,1437.9172,952.2062
2012/9/14,1465.7739,969.8412
2012/9/21,1460.1513,972.7604
2012/9/28,1440.6745,970.5377
2012/10/5,1460.9266,974.3309
2012/10/12,1428.59,962.8036
2012/10/19,1433.1872,943.2896
2012/10/22,,944.5563
2012/10/26,1411.9403,
2012/11/2,1414.1977,
2012/11/9,1379.8495,
2012/11/16,1359.8764,
2012/11/23,1409.1549,
2012/11/30,1416.1816,
2012/12/7,1418.0747,
2012/12/14,1413.5791,
2012/12/21,1430.1484,907.28
2012/12/28,1402.4284,905
2013/1/4,1466.4667,901.18
2013/1/11,1472.0541,907.6
2013/1/18,1485.9764,922.03
2013/1/25,1502.9584,905.45
2013/2/1,1513.1739,911.9
2013/2/7,,912.3
2013/2/8,1517.9269,
2013/2/15,1519.7942,
2013/2/22,1515.6006,
2013/3/1,1518.2,
2013/3/8,1551.1792,860.84
2013/3/15,1560.6961,869.44
2013/3/22,1556.8859,876.71
2013/3/28,1569.1859,870.01
2013/4/5,1553.2789,859.23
2013/4/12,1588.8546,818.62
2013/4/19,1555.2544,760.94
2013/4/26,1582.2357,792.58
2013/5/3,1614.4163,798.36
2013/5/10,1633.7015,783.25
2013/5/17,1667.4714,744.09
2013/5/24,1649.6048,755.81
2013/5/31,1630.7419,758.82
2013/6/7,1643.3791,753.37
2013/6/14,1626.7265,755.89
2013/6/21,1592.4285,703.82
2013/6/28,1606.2776,666.62
2013/7/5,1631.8869,660.63
2013/7/12,1680.1912,695.87
2013/7/19,1692.088,703.71
2013/7/26,1691.6462,718.89
2013/8/2,1709.6727,712.69
2013/8/9,1691.4241,713.62
2013/8/16,1655.8265,745.61
2013/8/23,1663.5034,759.1
2013/8/30,1632.9712,759.27
2013/9/6,1655.1655,754.06
2013/9/13,1687.988,711.69
2013/9/20,1709.9127,724.69
2013/9/27,1691.7452,728.34
2013/10/4,1690.5036,712.41
2013/10/11,1703.1952,689.73
2013/10/18,1744.5021,714.98
2013/10/25,1759.7656,735.6
2013/11/1,1761.6445,714.23
2013/11/8,1770.6068,698.7
2013/11/15,1798.1757,700.11
2013/11/22,1804.7566,676.38
2013/11/29,1805.8127,679.54
2013/12/6,1805.0941,667.92
2013/12/13,1775.3189,670.97
2013/12/20,1818.3206,654.19
2013/12/27,1841.4027,659.79
